ความลับของความสำเร็จทั้งหมดในชีวิตคือการค้นหาว่าเราเกิดมาเพื่อทำอะไร แล้วลงมือทำสิ่งนั้น,ข้อคิด,2
ความลับที่ไม่มีในโลกนั้น เกิดจากคุณได้แสดงออกมา แต่ความลับที่มีในใลก เกิดจากความคิดแต่ไม่แสดงออกมา,ข้อคิด,2
ความลำบากที่เกินทน จะหลอมคนให้ทนทาน,ข้อคิด,2
ความสวยไม่เข้าตา แต่ความชราใกล้เข้ามาแล้ว,แง่บวก,0
ความสวยไม่คงที่ แอปที่ว่าดีเลยต้องโหลดมาใช้,แง่บวก,0
ความสวยเราก็มี แต่ฝากไว้เกาหลี ยังไม่มีเวลาไปเอา,แง่บวก,0
ความสัมพันธ์ที่ดี จะไม่ทำให้คุณรู้สึกตัวเล็กลง,แง่บวก,0
ความสำเร็จเกิดขึ้นจากความพยายามเล็กน้อย ซ้ำแล้วซ้ำเล่าในทุกวัน,ข้อคิด,2
ความสำเร็จ คือการเดินผ่านความล้มเหลวนับครั้งไม่ถ้วน โดยไม่สูญเสียกำลังใจ,ข้อคิด,2
ความสำเร็จคือการได้สิ่งที่คุณต้องการ ความสุขคือความต้องการในสิ่งที่คุณมี,ข้อคิด,2
ความสำเร็จ คือผลรวมของความพยายามเล็กเล็ก ที่เกิดขึ้นซ้ำซ้ำ เป็นประจำทุกวัน,ข้อคิด,2
ความสำเร็จจะเกิดขึ้นเฉพาะกับคนที่ใฝ่หาอยู่ทุกเมื่อ,ข้อคิด,2
ความสำเร็จต้องจ่ายด้วยความพยายาม,ข้อคิด,2
ความสำเร็จในระดับสูงสุดนั้นเกิดจากคำถามเดียว คุณสามารถตัดสินใจ ที่จะยกให้ความสุขของคุณ เกิดจากความสำเร็จของผู้อื่นหรือไม่,ข้อคิด,2
ความสำเร็จเป็นผลมาจากความพยายามเล็กเล็ก,ข้อคิด,2
ความสำเร็จเพียงหนึ่งเปอร์เซนต์ มาจากผลของการทำงานเก็าสิบเก็าเปอร์เซนต์ที่ล้มเหลว,ข้อคิด,2
ความสำเร็จมักจะเกิดขึ้นชั่วข้ามคืน เมื่อคุณผ่านการพยายามมาอย่างหนัก และกำลังคิดว่ามันจะไม่สำเร็จ,ข้อคิด,2
ความสำเร็จไม่ได้เกิดขึ้นเพราะไม่เคยทำผิดพลาด แต่เกิดจากการไม่ผิดพลาดซ้ำสอง,ข้อคิด,2
ความสำเร็จอยู่ไม่ไกล ถ้าลงมือทำ,ข้อคิด,2
ความสุขของคนโสด คือการนั่งโพสสถานะ,แง่บวก,0
ความสุขของเรา ขึ้นอยู่กับเรา อย่าเอาไปแขวนไว้กับใคร,ข้อคิด,2
ความสุขคือการไม่คิดไปเอง และไม่คิดแทนคนอื่น,ข้อคิด,2
ความสุขใช้ happy แต่ Anniversary ไม่รู้จะใช้กับใคร,แง่บวก,0
ความสุขที่ยิ่งใหญ่ที่สุดในชีวิต ไม่ใช่ขึ้นอยู่กับคุณได้รับอะไร แต่ขึ้นอยู่กับคุณปล่อยวางอะไร,ข้อคิด,2
ความสุขที่หายไป รอยยิ้มที่หายไป และสุดท้ายเธอคงต้องหายไป,แง่ลบ,1
ความสุขเพียงหนึ่งเดียวในชีวิตนี้ คือการได้รัก และการได้เป็นที่รัก,แง่บวก,0
ความสุขไม่ใช่การครอบครองสิ่งที่ต้องการแต่คือการยินดีในสิ่งที่มี,ข้อคิด,2
ความสุขไม่ใช่สถานีที่คุณไปให้ถึง แต่คือการเดินทาง,ข้อคิด,2
ความสุขไม่ได้ขึ้นอยู่กับว่าคุณเป็นใครหรือคุณมีอะไร มันขึ้นอยู่กับสิ่งที่คุณคิดเท่านั้น,ข้อคิด,2
ความสุขไม่ได้อยู่ที่ว่าเรายิ้มบ่อยแค่ไหน มันอยู่ที่ว่าเรากำลังยิ้มอยู่กับใครมากกว่า,ข้อคิด,2
ความสุขรู้สึกได้ ต่อเมื่อคุณไม่ตั้งเงิ่อนไขใดใด,ข้อคิด,2
ความสุขสบายไม่เคยมอบความสำเร็จให้กับเรา,ข้อคิด,2
ความสุขเหมือนผีเสื้อ ยิ่งตามหามันยิ่งไกลห่างออกไป แต่ถ้าลองนั่งลงและสงบนิ่ง ความสุขก็จะเกิดขึ้น ตรงหน้าคุณ,ข้อคิด,2
ความสุขอยู่ที่ตัวเราไม่ได้อยู่ที่ใคร ถ้าเราทำอะไรแล้วมีความสุขก็ทำไป,ข้อคิด,2
ความเสี่ยงที่ยิ่งใหญ่ที่สุด คือ การไม่ยอมเสี่ยงอะไรเลย,ข้อคิด,2
ความโสดของกู ไม่สะดุดตาใครบ้างหรอ,แง่ลบ,1
ความหมายของการภาวนา คือการขอบางอย่างที่เป็นไปไม่ได้,แง่ลบ,1
ความหมายของครอบครัว คือการไม่มีใครถูกทิ้งไว้เบื้องหลัง,ข้อคิด,2
ความห่างไกล มันทำให้เรารู้ว่าการได้เจอกัน มันสำคัญแค่ไหน,แง่ลบ,1
ความเหงามันครอบงำ หรือเป็นเวรกรรมที่เคยทำมา,แง่ลบ,1
ความเหงามันโหด มาจบความโสดด้วยกันไหม,แง่บวก,0
ความเหงาอาจจะทำร้ายเรา แต่อย่าเอาความเหงาของเราไปทำร้ายใคร,แง่ลบ,1
ความเหนียงที่เเท้ทรู ความหมูที่เเท้จริง,แง่บวก,0
ความอ้วนมาเยือน ไม่สะเทือนได้ไง,แง่ลบ,1
ควายสี่ขา กินหญ้าเเล้วทำนา ควายสองขา กินน้ำตาเเล้วทำใจ,แง่ลบ,1
ค้อนมีไว้ทุบ รักนะจุ๊บจุ๊บมีไว้บอกเธอ,แง่บวก,0
คออ่อน คุยง่าย จีบได้ โสดด้วย,แง่บวก,0
คาปูชิโนมาจากอิตาลี ส่วนความสวยของพี่ได้มาจากแม่,แง่บวก,0
คาปูชิโนยังมีฟอง แล้วเมื่อไหร่คนที่เรามองถึงจะมีใจ,แง่ลบ,1
คำคมที่บาดใจ ส่วนมากมาจากใจที่บาดเจ็บ,แง่ลบ,1
คำพูดสั้นสั้นที่มาจากใจ ดีกว่าคำพูดมากมายที่แต่งขึ้นมา,แง่ลบ,1
คำว่า เดี๋ยวก่อน ทำเราพลาดอะไรไปหลายอย่าง,ข้อคิด,2
คำว่า ไม่กวนละ บางครั้งคนพิมพ์มีน้ำตา,แง่ลบ,1
คำว่ารักใครก็พูดได้ แต่จะมีสักกี่คนที่พูดจริง,แง่ลบ,1
คำว่ารักจะมีค่าถ้าเราใช้บอกให้ถูกคน,ข้อคิด,2
คิดก่อนพูด ศัตรูกลายเป็นมิตร พูดก่อนคิด มิตรกลายเป็นศัตรู,ข้อคิด,2
คิดแคปชั่นไม่ออก ทักมาบอกหน่อยดิ,แง่บวก,0
คิดจะนอกใจ ต้องมั่นใจว่าวิ่งไวกว่าลูกปืน,แง่บวก,0
คิดถึงได้ไหม ในฐานะคนเคยรักกันก็ได้,แง่ลบ,1
คิดถึงเธอต้องทำไง ต้องทำใจ หรือ ต้องลืม,แง่ลบ,1
คิดไปเองว่าเจ็บแล้ว แต่ยังคิดถึงอยู่เจ็บกว่าเยอะเลย,แง่ลบ,1
คิดมากก็ไม่ดี คิดถึงพี่เดี๋ยวไปหาเลย,แง่บวก,0
คิดเลขได้เกรดหนึ่ง เเต่คิดถึงได้เกรดสี่,แง่บวก,0
คิดว่าเป็นพี่เขย ก็แซงไปเลยไอ้น้องเมีย,แง่บวก,0
คิดให้เหมือนโปรตอน เป็นบวกอยู่เสมอ,ข้อคิด,2
คิตตี้ อาจเป็นแมว แต่คิดถึงแล้ว อาจเป็นเธอ,แง่บวก,0
คิ้วเธอได้พ่อ ตาเธอได้แม่ แต่เธอตอแหลได้ใคร,แง่ลบ,1
คืนที่ท้องฟ้า มืดที่สุด เราจะเห็นดาวได้ ชัดที่สุด,แง่บวก,0
คืนนี้ออกไปเกเรที่ไหนดี,แง่บวก,0
คุณคือความสุขของผม,แง่บวก,0
คุณจะกวนตีนผมหรอคับ ผมไม่รับประกันชีวิตคุณนะ,แง่บวก,0
คุณจะเดินไปสู่จุดหมายได้อย่างไร ถ้ามัวแต่ปาก็อนหินใส่หมาที่เห่าตลอดทาง,ข้อคิด,2
คุณจะพยายามแค่ไหน หากสิ่งที่คุณทำไม่มีวันล้มเหลว,ข้อคิด,2
คุณจะไม่มีวันก็าวข้ามมหาสมุทรไปได้เลย หากคุณไม่กล้าที่จะละสายตาออกจากชายฝั่ง,ข้อคิด,2
คุณจะไร้ค่า เมื่อคุณคิดว่าตัวเองไร้ค่า เพราะทุกสิ่งทุกอย่างมีค่าในตัวของมัน,ข้อคิด,2
คุณจะล้มเหลว ก็ต่อเมื่อคุณหยุดทำมัน,ข้อคิด,2
คุณตายเราเก็บ คุณเจ็บเราส่ง,แง่บวก,0
คุณ ทำให้ข้างในของฉันยิ้มได้,แง่บวก,0
คุณเป็นคนที่ฉันโปรดปรานที่จะเอ่ยคำทักทาย และยากที่สุดที่จะโบกมือลา,แง่ลบ,1
คุณเปลี่ยนชีวิตได้ด้วยการเปลี่ยนใจ,แง่บวก,0
คุณมีเพียงโอกาสเดียว ในการทำในสิ่งที่ใช่,ข้อคิด,2
คุณไม่ได้เดินได้ เพราะทำตามตำรา แต่คุณเดินได้ เพราะคุณลองเดิน,ข้อคิด,2
คุณไม่ต้องมีผมก็ได้ คุณจะได้ไม่ลำบากตอนสระ,แง่บวก,0
คุณไม่สามารถตัดสินได้ว่าจะทำให้คนอื่นมีความสุขอย่างไร เช่นกันคนอื่น ก็ไม่สามารถตัดสินได้ว่า อะไรทำให้คุณมีความสุข,ข้อคิด,2
คุณอาจจะบังเอิญเจอผม แต่ผมตั้งใจรักคุณ,แง่บวก,0
คุณอาจจะประสบความสำเร็จ หากเพียงปรารถนา และคุณอาจเพียงแค่ล้มเหลวหากคุณไม่กลัวจะล้มเหลว,ข้อคิด,2
คุณอาจจะเป็นเเค่ คนคนหนึ่ง ในโลกใบนี้ เเต่คุณอาจเป็น โลกทั้งใบของคนตยหนึ่งก็ได้,แง่บวก,0
คุณอาจจะรู้สึกผิดหวังเวลาที่คุณนั้นล้มเหลว แต่คุณจะรู้สึกสูญสิ้นทุกสิ่ง เวลาที่คุณไม่ได้ลงมือทำมัน,ข้อคิด,2
คุณอาจต้องต่อสู้มากกว่าหนึ่งครั้งถึงจะเอาชนะได้,ข้อคิด,2
คุณเอาแต่เฝ้ามองดอกฟ้า แล้วคุณจะรู้ไหมว่าดอกหญ้าก็สวยเหมือนกัน,ข้อคิด,2
คุยกันได้ไม่นานก็เลิก เพราะ แบตเสื่อม,ข้อคิด,2
คุยกับเขาให้สบาย ผมไม่วุ่นวายกับคุณหรอก,แง่ลบ,1
คุยมาทั้งวัน แต่ได้คำตอบสั้นสั้นว่า ฝันดี,แง่ลบ,1
คุยแล้วได้คบ มีพบที่ไหน คุยแล้วไม่หาย มีขายไหม,แง่บวก,0
คู่รัก ไม่ใช่คู่แข่ง ยอมแพ้กันบ้างก็ได้,ข้อคิด,2
เคนรักคน คนหนึ่งมากมาก จนกระทั่งลืมรักตัวเอง,แง่ลบ,1
เคยเชื่อว่า การบอกลากันเป็นสิ่งที่เศร้าที่สุด แต่กลายเป็นว่า การไม่ได้บอกต่างหาก น่าเศร้ากว่า,แง่ลบ,1
เคยเป็นคนเหงาเเล้วมันเศร้า แล้วอยากลองมาเป็นของเราไหม,แง่บวก,0
เคยเป็นแล้วคนดี ตอนนี้เป็นคนโสด,แง่บวก,0
เคยรักกันมากแค่ไหน ก็ไม่ได้หมายความว่าจะรักตลอดไป,แง่ลบ,1
เคยลองหายไป เธอไม่ตาม แต่แม่แจ้งความ,แง่บวก,0
เคยไหม ตอนยืมโอนให้หนึ่งนาที ตอนนี้ห้าปียังไม่ได้คืน,แง่บวก,0
เคยไหมมองรอยยิ้มคนที่เรารัก จนเรายิ้มตาม,แง่บวก,0
เคยไหมยอมปล่อยคนคนนึงออกไปจากชีวิตทั้งทั้งที่อยากรักษา,แง่บวก,0
เคยแอบชอบอยู่คนนึง แต่ตอนนี้ไม่แอบละ เพราะเป็นแฟนกันแล้ว,แง่บวก,0
เครื่องวัดฐานะทางการเงิน คือ ถ้าหยุดทำงาน ยังมีเงินใช้ประทังชีวิตได้อีกนานเท่าไร,ข้อคิด,2
เครื่องสำอางยี่ห้อไหนก็แต่งหน้าไม่สวยเท่า รอยยิ้ม,แง่บวก,0
เคาท์ดาวน์จะมีแค่สิ้นปี เค้ารักแกนะคนดีจะมีตลอดไป,แง่บวก,0
เคาท์ดาวน์ให้นับถอยหลัง เค้ารักเธอจังให้นับวันขอเป็นแฟน ฮิ้ว,แง่บวก,0
เคาท์ดาวอะสิ้นปี แต่รักดีที่มีอะจะมีจนสิ้นใจ,แง่บวก,0
แค่เกิดมาก็โชคดีแค่ไหนแล้ว,ข้อคิด,2
แค่คุณใส่เสื้อช็อป ชีวิตผมก็ดรอปอยู่ที่เดิม,แง่บวก,0
แค่ได้เห็นรอยยิ้มหวานหวาน รู้ไหมทำให้ฉันหวั่นไหว แค่คำพูดซื่อซื่อที่ออกจากใจ ก็ทำให้ฉันไม่อยากไปไกลจากเธอ,แง่บวก,0
แค่เธอมาดูสตอรี่ เราก็ปวดท้องขี้แล้ว,แง่บวก,0
แคปชั่นกาแฟไม่อยากทวิต แต่อยากใกล้ชิดกับเธอมากกว่า ,แง่บวก,0
แคปชั่นใหม่ใหม่ ไม่ค่อยมี แต่รักดีดี มีให้ทุกวัน,แง่บวก,0
แค่เปลี่ยนความคิดโลกของคุณก็จะเปลี่ยนไป,ข้อคิด,2
แคร์คนอื่นมากจะลำบากตัวเอง,ข้อคิด,2
ใครก็ได้ลักพาตัว​กูไปจากตรงนี้ที ช่วงนี้ปัญหาชีวิตแม่งโครตเยอะ,แง่ลบ,1
ใครใครก็ชอบความชัดเจน ไม่ใช่คิดไปเองว่าตัวเองสำคัญ,ข้อคิด,2
ใครใครก็พูดได้ว่ารัก แต่การกระทำต่างหากที่จะทำให้รู้ว่าคุณรักเขามากขนาดไหน,ข้อคิด,2
ใครด่าเราก็ยิ้ม ไว้ตบหัวทิ่มตอนเผลอ,แง่บวก,0
ใครที่อยู่ฟังเรื่องไร้สาระ ความทุกข์ แง่ลบ ให้รักษาเขาไว้ดีดี,ข้อคิด,2
ใครบางคนทำให้รัก แล้วก็เดินจากไป เลยเป็นโสดนี่ไง,แง่ลบ,1
ใครบางคนนั่งอยู่ในร่มเงาในวันนี้เพราะใครบางคนปลูกต้นไม้มาเป็นเวลานานแล้ว ,แง่บวก,0
ใครมีความสุขที่สุดคนนั้นชนะ ไม่จำเป้นต้องฟังใครในเมื่อเรามีความสุข อย่าเอาความทุกข์มาปนกับความสุข,แง่บวก,0
ใครไม่รักก็ช่างเขา แค่รักตัวเองมากพอ ความรักของคนอื่นก็ไม่จำเป็นสำหรับเราหรอก,แง่บวก,0
ง่วงตลอดทั้งวัน ยกเว้นตอนจะนอน,แง่บวก,0
งานที่ดีไม่ได้เกิดจากพละกำลัง แต่เกิดจากความไม่ยอมแพ้,ข้อคิด,2
งูพิษนับร้อย ยังไม่เท่าคนใกล้ตัวที่ไม่ จริงใจ,ข้อคิด,2
เงินกับแฟน ขาดแคลนพอพอกัน,แง่ลบ,1
เงินจะกินยังไม่ค่อยจะมี เอฟเสื้อผ้าแต่ละทีนึกว่าเศรษฐีดูไบ,แง่บวก,0
เงินซื้อความประจบสอพลอได้ แต่ซื้อความจริงใจไม่ได้,ข้อคิด,2
เงินเดือนก็เหมือนคนไม่มีใจ อยู่อยู่ก็ไป ไม่ลาสักคำ,แง่ลบ,1
เงินไม่ได้นำมาซึ่งความสุข และความคิดสร้างสรรค์ค์ ความคิดสร้างสรรค์ และความสุขต่างหากที่นำเงิน เข้ามา,ข้อคิด,2
เงินไม่อาจซื้อได้ทุกอย่าง หาก เมียไม่อนุญาติ,แง่บวก,0
จงจำไว้ว่า หุ้นคือส่วนหนึ่งของธุรกิจ ไม่ใช่ล๊อตเตอร์รี่หนึ่งใบ,ข้อคิด,2
จงซื่อสัตย์กับแฟนตัวเอง แล้วจึงครื้นเครงกับแฟนคนอื่น,แง่บวก,0
จงเติบโตเมื่อผ่านพ้นเรื่องราวในชีวิต,ข้อคิด,2
จงทำซะตอนนี้ บางครั้งคำว่า ไว้ทีหลัง จะกลายเป็นคำว่า ไม่มีวัน,ข้อคิด,2
จงทำทุกอย่างจากความรัก ไม่ใช่เพื่อความรัก,ข้อคิด,2
จงทำปัจุบันให้ดี,ข้อคิด,2
จงเป็นคนที่ไม่มีใครคาดคิดว่าคุณจะเป็นได้,ข้อคิด,2
จงเป็นตัวเอง ไม่ว่าใครจะพูดอย่างไรก็ตาม,ข้อคิด,2
จงฝันเหมือนคุณจะอยู่ยงนิรันดร์ ใช้ชีวิตเหมือนคุณจะสิ้นชีวาในวันนี้,ข้อคิด,2
จงฝากชีวิตไว้กับ สติและปัญญา อย่าฝากไว้กับ โชคชะตา ที่มองไม่เห็น,ข้อคิด,2
จงพร้อมสำหรับการเรียนรู้ แม้จะไม่ชอบการถูกสั่งสอนก็ตาม,ข้อคิด,2
จงพึ่งระลึกไว้เสมอว่าหนทางสู่ความสำเร็จของคุณสำคัญกว่าสิ่งอื่นใด,ข้อคิด,2
จงมีความสุขในสิ่งที่คุณมี ตื่นเต้นในสิ่งที่คุณต้องการ,ข้อคิด,2
จงยอมรับความจริงว่า ทุกอย่างจะเปลี่ยนไป,แง่ลบ,1
จงยิ้มให้กับทุกปัญหา แล้วคุณจะเป็นบ้าไปเอง,แง่บวก,0
จงเริ่มจากจุดที่คุณยืนอยู่ จงใช้ในสิ่งที่คุณมี และจงทำในสิ่งที่คุณสามารถทำได้,ข้อคิด,2
จงลงทุนเพื่อเพิ่มมูลค่าให้กับตัวเองอยู่เสมอ,ข้อคิด,2
จงเลือกรักคนที่เห็นคุณค่าของเราตอนที่เรายังอยู่ ไม่ใช่คนที่เห็นคุณค่าของเรา เมื่อสูญเสียเราไปแล้ว,ข้อคิด,2
จงสร้างฝันของคุณเอง มิฉะนั้นคนอื่นจะจ้างคุณให้ไปช่วยสร้างฝันของพวกเขา,ข้อคิด,2
จงหนักแน่นและตัดสินใจให้ดี ชีวิตคนเรา มักจะมีอุปสรรคทดสอบเราอยู่เสมอ,ข้อคิด,2
จงหัดฟังเสียงของหัวใจตัวเอง,ข้อคิด,2
จงอดทนต่อคำดูถูกของคนอื่น และ เอาชนะคำดูถูกเหล่านั้นให้ได้ ด้วยการกระทำ,ข้อคิด,2
จงอย่าสับสนระหว่างความโชคดีกับทักษะส่วนตัว,ข้อคิด,2
จงอยู่กับคนที่เเสดงความรักให้เห็น มากกว่าคนที่เเค่พูดให้ได้ยิน,ข้อคิด,2
จงเอาชนะความชั่ว ด้วยความชั่วที่เหนือกว่า,ข้อคิด,2
จริงจริงแล้ว ชีวิตเรานั้นเรียบง่าย แต่เราเองนี่แหละ ที่ทำให้มันซับซ้อน,ข้อคิด,2
จริงจริงแล้วเป็นคนใจดีนะแค่หน้ากูไม่เป็นมิตรเฉยเฉย,แง่บวก,0
จริงจริง แล้วเราเป็นเด็กเรียนนะ เรียนเธอไม่ปลั๊ก รักเธอไม่เปลี่ยน,แง่บวก,0
จริงใจนั้นอยู่ยากโกหกให้มากอยู่สบาย ,ข้อคิด,2
จ้องเรานานขนาดนี้ ตกหลุมรักเราที ระวังขึ้นไม่ไหวนะ,แง่บวก,0
จะกินกาแฟไปทำไม ในเมื่อไม่มีหัวใจให้สั่น,แง่บวก,0
จะกินเบียร์ กินเหล้า หรือว่าจะกินเราเลือกเอาสักอย่าง,แง่บวก,0
จะคิดดีกับใคร ต้องเลือกให้ถูกคนด้วย,ข้อคิด,2
จะเคาท์ดาวหรือลอยกระทง ดูทรงคงต้อง อยู่คนเดียว,แง่ลบ,1
จะชัด จะเบลอ ไม่ได้อยู่ที่เธอ แต่อยู่ที่กล้อง,แง่บวก,0
จะซื่อสัตย์ไปทำไม ในเมื่อเกมนี้มีคนโกง,แง่ลบ,1
จะด่าก็สบตา จะนินทาก็เอาให้ได้ยิน,แง่ลบ,1
จะเด็กหรือจะแก่ สำคัญที่มีรักแท้หรือเปล่า,แง่บวก,0
จะตีอะไรก็ไม่ว่าแต่ตีสองหน้ารับไม่ได้,แง่ลบ,1
จะทักเราไม่ต้องคิดหน้าคิดหลังหรอก แค่คิดถึงก็พอ,แง่บวก,0
จะทำยังไงให้เห็นค่า ต้องติดป้ายราคาไว้ตรงไหน,แง่ลบ,1
จะทำ หรือไม่ทำเท่านั้น ไม่มีคำว่าลอง,ข้อคิด,2
จะนินทาอะไรก็เอาให้ชัวร์ อย่าพูดมั่วมั่วแล้วทำตัวไร้สมอง,ข้อคิด,2
จะบอกว่าหนาวกลัวหาว่าหยอด จะบอกว่าอยากกอดก็ตรงไป,แง่บวก,0
จะเป็นคนดีของแม่ จะเป็นรักแท้ของคุณ,แง่บวก,0
จะไปสนทำไมว่าสถานะอะไร ขอแค่เค้าเป็นคนที่ทำให้เรา ยิ้มได้ก็พอ,แง่บวก,0
จะพูดหรือทำอะไรก็คิดให้ดีก่อนนะเพราะเป็นคนที่อารมณ์อ่อนไหวมาก,แง่ลบ,1
จะไม่ทำดีเพื่อนเอาหน้า แต่จะทำทุกท่าเพื่อให้ลูกออกมาหน้าตาดี,แง่บวก,0
จะไม่พูดว่ารักให้รู้สึกดี แต่จะทำดีให้รู้สึกรัก,แง่บวก,0
จะ ยอมรับกับความเสี่ยงที่จะทำ หรือจะเสียโอกาสนั้นไป,ข้อคิด,2
จะแย่งอะไรก็ได้ แต่อย่ามาเเย่งของกินได้ไหม,แง่บวก,0
จะรวยจะจน วัดกันที่ ค่าของคน ไม่ได้วัดที่ ผลของเงิน,ข้อคิด,2
จะเรียกว่าตกหลุมรักได้ไง ในเมื่อเราเต็มใจลงไปเอง,แง่บวก,0
จะลืมใครอย่าพึ่งเวลา เพราะขนาดนาฬิกายังวนมาที่เดิม,แง่ลบ,1
จะวาเลนไทน์แล้ว แต่ยังไม่มีใครเลย,แง่ลบ,1
จะโสดจนตายให้ผู้ชายเสียดายเล่น แต่ถ้าเจอคนหล่อตัวเป็นเป้น ถือว่าเมื่อกี้พูดเล่นก็แล้วกัน,แง่บวก,0
จะหมดปีเเล้ว ยังไม่มีอะไรดีดีเลย นอกจากหน้าตา,แง่บวก,0
จะหุ่นโอ่งหรือหุ่นเหยือก ไม่ต้องเสือกมันหุ่นกู,แง่บวก,0
จะให้น่ารักแบบเขาได้ไงก็เธอเล่นให้ใจเขาไป ไม่ใช่ให้เรา,แง่ลบ,1
จะอมทุกข์หรืออมยิ้ม ชีวิตเราเลือกเอง,ข้อคิด,2
จะอยู่ก็ขอบใจ จะไปก็ขอบคุณ,แง่ลบ,1
จะอยู่ก็ขอบใจจะไปก็ขอบคุณ ไปเถอะคุณแล้วไม่ต้องกลับมา ,แง่ลบ,1
จะอยู่ข้างหลังเสมอ ไม่ว่าจะเกิดอะไรขึ้นก็ตาม,แง่บวก,0
จะอยู่เป็นโสดให้ชีวิตลั้นลา หรือจะเสียน้ำตาเพราะรักควายควาย,แง่ลบ,1
จะเอาอะไรกับผม ขนาดพัดลมยังส่ายหน้าเลย ,แง่บวก,0
จันทร์อังคารอะเป็นวัน แต่สำหรับเรานั้นขอแค่ จันทร์ตรงไกล ใจตรงกัน ก็พอ,แง่บวก,0
จากประสบการณ์ของฉันสิ่งเดียวที่สร้างแรงจูงใจ คือความปรารถนา ไม่มีเหตุผล หรือหลักการใด โต้แย้งได้,ข้อคิด,2
จำความเจ็บปวดนี้ไว้ และอย่ากลับไปจุดเดิมอีก,ข้อคิด,2
จำชื่อแฟนคุณไว้ให้ดีนะ ถ้าหากคุณรู้จักผม คุณอาจจะลืมชื่อเค้าไปเลยก็ได้,แง่บวก,0
จำไว้ว่าเขาทำร้ายคุณไว้มากแค่ไหน,แง่ลบ,1
จำไว้ว่าเราจะต้องไม่ยอมให้อะไร มาทำให้เป้าหมายเรา เลือนลาง,ข้อคิด,2
จำไว้ว่า อย่ามั่วแต่จมอยู่ในความฝันและลืมที่จะใช้ชีวิต,ข้อคิด,2
จีบได้นะ ยังปักตะไคร้แล้วฝนหยุด,แง่บวก,0
จีบเธอ ก็เป็นทุกข์ จิบชาไข่มุกเบาหวานแดกอีก,แง่บวก,0
จีบยากหรือเปล่าไม่รู้ แต่จีบอยู่รู้หรือเปล่า,แง่บวก,0
จีบเราได้นะเราคนดี แม่บอกวันวันเราไม่ทำเหี้ยไรเลย,แง่บวก,0
จีบเราไม่ต้องเปย์ ขอแค่ทุ่มเทและใส่ใจ,แง่บวก,0
จุดจบของคนจริง คือนั่งเหงาอยู่คนเดียว,แง่ลบ,1
จุดเด่นไม่เคยมี ดูดีก็ไม่ใช่ แต่จุดสำคัญอยู่ที่ใจ คนแบบนี้เวลารักใครแล้วรักจริง,ข้อคิด,2
จุดเริ่มต้นของความสำเร็จคือความปรารถนา,ข้อคิด,2
เจ็บกว่าการจากลา คือ ถอยออกมาแล้วเหยียบตะปู,แง่บวก,0
เจ็บกว่าโดนไฟเผา คือคิดว่าเขามีใจ สุดท้ายคนที่ไหม้คือใจเราเอง,แง่ลบ,1
เจ็บกว่าแอบรักเพื่อน คือ ชอบคนเดียวกับเพื่อนนี่แหละ,แง่ลบ,1
เจ็บใจที่รักพัง เจ็บจังที่รักควาย,แง่ลบ,1
เจอคนเก่ง จงเรียนรู้จากเขา เจอคนงี่เง่า ให้เอามาสอนตัวเอง,ข้อคิด,2
เจอครูต้องทำความเคารพ แต่ถ้าเจอคนที่อยากคบต้องทำไง,แง่บวก,0
เจอแดดอาจจะร้อน แต่ถ้าเจอเราอ้อนอาจจะยิ้ม,แง่บวก,0
เจอรองเท้าถูกใจแต่ไม่มี size ก็เหมือนเจอคนที่ใช่แต่เข้ากันไม่ได้,แง่ลบ,1
เจ้าชู้ในวันที่ไม่มีใคร แต่ไม่เคยนอกใจเวลามีแฟน,แง่บวก,0
เจ้าแม่ยังแพ้เจ้ามือ,แง่บวก,0
ใจที่ว่าบางบาง ยังไม่เท่าใจที่ละลายไปแล้ว แววตา รอยยิ้ม,แง่บวก,0
ใจเธอที่เย็นชา ก็สู้น้ำประปาที่เย็นเฉียบไม่ได้,แง่ลบ,1
ใจไม่อยู่กับเนื้อกับตัวเลย เหมือนจะอยู่กับเธอ,แง่บวก,0
ใจสั่นเพราะกาแฟ หรือแกฟะ,แง่บวก,0
ฉันเก่ง ฉันทำได้,แง่บวก,0
ฉันแค่กำลังใช้เวลากับตัวเอง,แง่บวก,0
ฉันจะน่ารักเฉพาะกับคนที่น่ารักกับฉัน,แง่บวก,0
ฉันเชื่อว่าความสำเร็จของฉัน มาจากการที่ฉันไม่เคยสร้างข้อแก็ตัวให้กับสิ่งใด,ข้อคิด,2
ฉันดูแลตัวเองได้ เป็นคำบอกเลิกที่อยู่ในประโยคบอกเล่า,แง่ลบ,1
ฉันเดินตามเขาด้วยความซื่อสัตย์ แต่เขาโรยเศษแก็วไว้บนพื้น,แง่ลบ,1
ฉันประสบความสำเร็จได้จากการฟังคำแนะนำอย่างสุภาพ แล้วทำสิ่งที่ตรงกันข้าม,ข้อคิด,2
ฉันพบว่าเมื่อคุณสนใจกับชีวิต และเริ่มสงสัยในชีวิต การนอนหลับกลายเป็นสิ่งที่ไม่สำคัญ,ข้อคิด,2
ฉันมีวิวที่สวยงาม แต่ก็คงไม่สู้ใบหน้าคุณ,แง่บวก,0
ฉันไม่เคยเปลี่ยนไป ฉันแค่เรียนรู้ว่าจะอยู่ยังไง,ข้อคิด,2
ฉันไม่ได้ต้องการชีวิตที่สมบูรณ์แบบ ฉันต้องการชีวิตที่มีความสุข,แง่บวก,0
